Ano;Id;Município;N. Internação;Dias de Permanência;N. Óbitos;Prop Inter / Total Pop;Prop Dias Perm / Internações;Prop de Óbitos / Inter;IDHM;PIB per Capita série revisada;POP_TOT - População total do município do ano de referência (Fonte: IBGE):;ES001 - População total atendida com esgotamento sanitário;ES002 - Quantidade de ligações ativas de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN046_AE - Índice de esgoto tratado referido à água consumida;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água
2013;86;Curvelo;38;196;3;0,000488281;5,157894737;0,078947368;0,713;15679,84;77824;69377;21494;2122,95;1972,15;62,66;92,9;58,2;89,15
2013;89;Diamantina;12;39;2;0,000251852;3,25;0,166666667;0,716;11821,71;47647;38363;11866;1176,35;127,94;59,72;10,88;6,49;80,52
2013;92;Divinópolis;40;374;1;0,000176721;9,35;0,025;0,609;21905,02;226345;220501;58716;9112,1;0;69,35;0;0;97,42
2013;94;Dom Silvério;10;27;1;0,001871257;2,7;0,1;0,709;11723,04;5344;5344;500;204;0;100;0;0;100
2013;95;Dores do Indaiá;14;32;0;0,000996583;2,285714286;0;0,719;12093,64;14048;12861;5400;470,06;445,56;74,42;94,79;70,54;91,55
2013;96;Elói Mendes;16;41;1;0,00059793;2,5625;0,0625;0,685;12487,8;26759;21617;7569;1565,32;0;84,82;0;0;80,78
2013;97;Entre Rios de Minas;107;386;4;0,007161981;3,607476636;0,037383178;0,672;8920,86;14940;9380;5000;372,92;0;67,06;0;0;62,78
2013;98;Esmeraldas;4;16;0;6,13271E-05;4;0;0,671;7310,24;65224;9657;2987;276,75;0;12,78;0;0;14,81
2013;100;Estrela do Sul;0;0;0;0;0;0;0,696;63248,69;7804;3706;1131;122,16;0;40,41;0;0;47,49
2013;101;Eugenópolis;96;286;0;0,008694077;2,979166667;0;0,675;10134,67;11042;9000;3000;1100;0;100;0;0;81,51
2013;102;Extrema;39;99;1;0,001230556;2,538461538;0,025641026;0,732;128859,55;31693;27721;8052;1177,31;0;65,18;0;0;87,47
2013;104;Formiga;59;215;1;0,000872562;3,644067797;0,016949153;0,755;17261,02;67617;63743;22546;7267;0;97,7;0;0;94,27
2013;106;Frutal;80;205;4;0,001410437;2,5625;0,05;0,73;21667,03;56720;48892;19307;2001,98;2001,98;80,12;100;80,12;86,2
2013;107;Gouveia;42;152;0;0,003491272;3,619047619;0;0,681;10518,13;12030;10722;3236;367;36;99,12;9,81;9,72;89,13
2013;108;Governador Valadares;259;794;1;0,000939877;3,065637066;0,003861004;0,727;16639,81;275568;268453;78909;12953,36;0;85;0;0;97,42
2013;109;Grão Mogol;66;310;1;0,004212676;4,696969697;0,015151515;0,604;18093,12;15667;3980;1088;94,48;94,48;48,46;100;48,46;25,4
2013;110;Guanhães;32;107;0;0,00096911;3,34375;0;0,686;15251,91;33020;25636;6950;1343;0;86,93;0;0;77,64
2013;111;Guapé;3;43;0;0,000209074;14,33333333;0;0,679;11176,48;14349;10831;3344;414,92;0;71,05;0;0;75,48
2013;112;Guaraciaba;31;141;0;0,002946488;4,548387097;0;0,623;5938,32;10521;3059;1002;76,83;0;68,57;0;0;29,08
2013;113;Guaranésia;25;61;0;0,001295471;2,44;0;0,701;18447,5;19298;17361;1000;452,32;0;47,7;0;0;89,96
2013;116;Ibiá;4;12;0;0,0001637;3;0;0,718;30585,11;24435;20875;6725;1049,03;0;81,19;0;0;85,43
2013;121;Ipanema;42;154;2;0,002191495;3,666666667;0,047619048;0,693;9661,36;19165;13034;5116;1152;0;93,66;0;0;68,01
2013;122;Ipatinga;270;1685;7;0,00106678;6,240740741;0,025925926;0,771;37637,77;253098;250456;68887;9192,61;9192,61;84,63;100;84,63;98,96
2013;125;Itabira;45;294;2;0,000388544;6,533333333;0,044444444;0,756;53425,17;115817;100443;30287;5369,26;2358,79;80,27;43,96;35,26;86,73
2013;127;Itabirito;32;119;0;0,000658247;3,71875;0;0,73;82824,88;48614;37280;11939;2150,87;466,56;79,94;21,69;17,34;76,69
2013;128;Itacarambi;3;22;0;0,000163791;7,333333333;0;0,641;8416,75;18316;4092;1040;94,5;77,76;16,37;82,29;13,47;22,34
2013;129;Itaguara;28;83;0;0,002154012;2,964285714;0;0,691;13714,8;12999;10453;3111;459,09;0;79,64;0;0;80,41
2013;131;Itajubá;48;170;1;0,000505582;3,541666667;0,020833333;0,787;25383,2;94940;86673;27895;3924,13;3888;73,42;99,08;72,74;91,29
2013;132;Itamarandiba;273;853;2;0,008075967;3,124542125;0,007326007;0,646;8624,6;33804;17874;5142;463,94;0;56,08;0;0;52,88
2013;133;Itambacuri;71;318;0;0,003017681;4,478873239;0;0,634;9150,29;23528;12113;3254;200;0;20,59;0;0;51,48
2013;135;Itamonte;30;62;0;0,002019522;2,066666667;0;0,705;36773,57;14855;10000;1550;301;0;54,67;0;0;67,32
2013;136;Itanhandu;10;25;0;0,000671051;2,5;0;0,739;23207;14902;14895;5700;2200;0;96,07;0;0;99,95
2013;137;Itaobim;27;119;1;0,001251797;4,407407407;0,037037037;0,629;9308,09;21569;8794;2621;270,6;238,46;32,22;88,12;28,39;40,77
2013;139;Itapecerica;50;132;1;0,002267162;2,64;0,02;0,713;15419,06;22054;17026;5602;511,09;511,09;58,61;100;58,61;77,2
2013;140;Itaú de Minas;11;54;0;0,000700905;4,909090909;0;0,776;39074,47;15694;15694;5944;924;0;100;0;0;100
2013;141;Itaúna;55;182;0;0,000610541;3,309090909;0;0,758;26735,53;90084;86753;26540;4390,59;0;65,96;0;0;96,3
2013;142;Ituiutaba;207;551;6;0,002029014;2,661835749;0,028985507;0,739;24984,11;102020;97577;34698;5522,28;4516,78;79,7;81,79;65,19;95,64
2013;143;Iturama;276;560;0;0,007492467;2,028985507;0;0,747;48163,18;36837;34851;12779;1312,9;1310,59;78,8;99,82;78,66;94,61
2013;144;Jaboticatubas;3;15;0;0,000162092;5;0;0,681;8135,82;18508;7541;2343;120,42;0;29,27;0;0;40,74
2013;145;Jacinto;177;417;0;0,01414755;2,355932203;0;0,62;6231,95;12511;5486;1731;151,66;0;46,32;0;0;43,85
2013;147;Jaíba;14;68;1;0,000387833;4,857142857;0,071428571;0,638;11163,9;36098;6025;1678;156,04;147,36;17,99;94,44;16,99;16,69
2013;148;Janaúba;31;200;2;0,000442598;6,451612903;0,064516129;0,696;10360,9;70041;16509;4810;439,94;439,94;15,32;100;15,32;23,57
2013;149;Januária;6;34;0;8,83978E-05;5,666666667;0;0,658;7505,93;67875;9508;3180;254,02;217,21;13,94;85,51;11,92;14,01
2013;151;Jequeri;0;0;0;0;0;0;0,601;8011,93;13041;6500;1735;227,26;0;85;0;0;49,84
2013;152;Jequitinhonha;61;175;0;0,002425447;2,868852459;0;0,615;6276,25;25150;13721;4291;399,69;0;50,05;0;0;54,56
2013;153;Joaíma;41;126;1;0,002648066;3,073170732;0,024390244;0,587;5923,43;15483;10485;3015;279,6;168,87;64,06;60,4;38,69;67,72
2013;154;João Monlevade;30;107;2;0,000387227;3,566666667;0,066666667;0,758;28221,75;77474;77474;20895;10641,34;0;100;0;0;100
2013;157;Jordânia;63;211;0;0,005863738;3,349206349;0;0,628;5973,46;10744;10740;2205;1654;0;100;0;0;99,96
2013;158;Juiz de Fora;269;1608;1;0,000492726;5,977695167;0,003717472;0,778;24172,71;545942;530295;123808;23802,32;2156,81;80;9,06;7,25;97,13
2013;160;Ladainha;3;16;0;0,00016871;5,333333333;0;0,541;4817,69;17782;6117;1748;195,61;17,9;76,66;9,15;7,02;34,4
2013;162;Lagoa da Prata;10;65;1;0,000203712;6,5;0,1;0,732;22640,01;49089;47792;16346;2755;0;95;0;0;97,36
2013;164;Lagoa Santa;12;60;0;0,000208373;5;0;0,777;24627,94;57589;26733;8517;1219,04;1219,04;30,48;100;30,48;46,42
2013;165;Lajinha;12;53;0;0,000593501;4,416666667;0;0,661;12023,27;20219;8062;1751;404;0;79,84;0;0;39,87
2013;166;Lambari;16;35;0;0,000782281;2,1875;0;0,711;11546,51;20453;12814;5557;1109,76;0;70;0;0;62,65
2013;168;Lavras;44;162;0;0,000448193;3,681818182;0;0,782;20975,39;98172;93547;31894;3820,53;3820,53;74,87;100;74,87;95,29
2013;169;Lima Duarte;18;84;0;0,001075269;4,666666667;0;0,71;12301,34;16740;12363;4985;716;0;100;0;0;73,85
2013;170;Luz;38;117;2;0,00209159;3,078947368;0,052631579;0,724;20888,93;18168;16322;6650;750;750;82,74;100;82,74;89,84
2013;171;Machado;45;115;3;0,001104024;2,555555556;0,066666667;0,715;18726,37;40760;40760;9926;2528,55;0;83,51;0;0;100
2013;172;Malacacheta;18;81;0;0,000936135;4,5;0;0,618;7449,6;19228;11303;3380;261,22;173,43;58,7;66,39;38,97;58,78
2013;173;Manhuaçu;85;367;2;0,001000777;4,317647059;0,023529412;0,689;19292,66;84934;76800;14503;4048,38;18;95,53;0,44;0,42;90,42
2013;174;Manhumirim;4;20;0;0,000178987;5;0;0,697;13661,38;22348;17130;5538;1382;0;98,01;0;0;76,65
2013;175;Mantena;190;493;1;0,006789837;2,594736842;0,005263158;0,675;10525,17;27983;21633;7901;1476;1254,6;97,41;85;82,8;77,31
2013;176;Mariana;40;161;2;0,000693975;4,025;0,05;0,742;114734,39;57639;37465;11221;1648,85;0;24,27;0;0;65
2013;177;Martinho Campos;19;54;0;0,001441578;2,842105263;0;0,669;15540,61;13180;5997;1894;195,1;0;30,3;0;0;45,5
2013;179;Matozinhos;9;30;0;0,000249785;3,333333333;0;0,731;24701,16;36031;27213;8084;945,48;570,5;51,27;60,34;30,94;75,53
2013;181;Medina;69;179;0;0,003207363;2,594202899;0;0,624;8654,57;21513;15442;4736;411,58;0;67,77;0;0;71,78
2013;182;Minas Novas;33;119;0;0,001037377;3,606060606;0;0,633;6427,91;31811;8395;2505;225,69;45,91;40,29;20,34;8,19;26,39
2013;184;Miradouro;0;0;0;0;0;0;0,663;9160,79;10674;5711;2000;250;0;98,71;0;0;53,5
2013;185;Monte Carmelo;243;788;0;0,005105578;3,242798354;0;0,728;23170,13;47595;39832;14352;2078;1455;76,57;70,02;53,61;83,69
2013;186;Monte Santo de Minas;26;75;0;0,001188408;2,884615385;0;0,71;14598,14;21878;16425;7783;700;0;72,87;0;0;75,08
2013;187;Montes Claros;148;963;6;0,000383521;6,506756757;0,040540541;0,77;18250,2;385898;367251;116438;12020,3;11609,52;77,71;96,58;75,06;95,17
2013;188;Muriaé;177;643;1;0,001672004;3,632768362;0,005649718;0,734;16446,47;105861;105861;31895;4914,79;1639,9;85;33,37;28,36;100
2013;190;Nanuque;9;31;1;0,00021492;3,444444444;0,111111111;0,701;12983,79;41876;35327;10629;1038,23;0;60,59;0;0;84,36
2013;194;Nova Lima;30;241;3;0,000343285;8,033333333;0,1;0,813;109443,14;87391;20036;2540;761,89;761,89;12,37;100;12,37;22,93
2013;195;Nova Ponte;1;3;0;7,14898E-05;3;0;0,701;47717,65;13988;12677;4478;679,86;679,86;80;100;80;90,63
2013;196;Nova Serrana;6;33;2;7,09639E-05;5,5;0,333333333;0,715;19448,39;84550;79956;23697;2535,16;0;75,78;0;0;94,57
2013;197;Novo Cruzeiro;61;208;0;0,00192338;3,409836066;0;0,571;5213,87;31715;8238;2385;207,73;12,63;55,21;6,08;3,36;25,98
2013;198;Oliveira;17;60;0;0,000412812;3,529411765;0;0,699;15734,38;41181;37010;12214;1593;48;80,01;3,01;2,41;89,87
2013;199;Ouro Branco;5;20;1;0,000133362;4;0,2;0,764;78450,08;37492;33602;11443;1388,04;475,04;73,43;34,22;25,13;89,62
2013;200;Ouro Fino;69;185;0;0,002088947;2,68115942;0;0,722;15190,25;33031;32707;8409;1301,16;0;78,8;0;0;99,02
2013;201;Ouro Preto;27;117;0;0,000368103;4,333333333;0;0,741;91668,03;73349;47124;24087;4824,21;36,02;53,92;0,75;0,4;64,25
2013;202;Padre Paraíso;147;447;6;0,0074453;3,040816327;0,040816327;0,596;5606,31;19744;11585;2763;600;600;100;100;100;58,68
2013;204;Pará de Minas;25;105;0;0,000279586;4,2;0;0,725;24329,45;89418;84517;28544;3707,1;3455,14;75,74;93,2;70,59;94,52
2013;205;Paracatu;13;74;0;0,000145203;5,692307692;0;0,744;32536,89;89530;77962;22428;2431,01;2387,75;68,77;98,22;67,55;87,08
2013;206;Paraguaçu;11;50;1;0,000519751;4,545454545;0,090909091;0,715;16289,91;21164;18640;6110;684,77;684,77;69,01;100;69,01;88,07
2013;208;Paraopeba;0;0;0;0;0;0;0,694;17190,08;23762;18500;4950;500;0;45,59;0;0;77,86
2013;209;Passa Quatro;17;39;0;0,00104783;2,294117647;0;0,715;16848,82;16224;13700;4200;660;0;82,83;0;0;84,44
2013;210;Passa Tempo;16;49;2;0,001909992;3,0625;0,125;0,687;17972,73;8377;6042;2105;357;0;100;0;0;72,13
2013;211;Passos;97;320;2;0,000868779;3,298969072;0,020618557;0,756;17498,31;111651;104975;33940;5685,83;2930,19;79,5;51,53;40,97;94,02
2013;212;Patos de Minas;96;314;2;0,000655666;3,270833333;0,020833333;0,765;21383,77;146416;134820;46251;6040,84;0;78,06;0;0;92,08
2013;213;Patrocínio;74;329;1;0,000848838;4,445945946;0,013513514;0,729;20569,96;87178;76246;25121;2840;2754;80;96,97;77,58;87,46
2013;215;Pedra Azul;107;387;0;0,004347473;3,61682243;0;0,627;8433,76;24612;21687;5818;530,38;0;68,88;0;0;88,12
2013;218;Pedro Leopoldo;2;9;0;3,22711E-05;4,5;0;0,757;25816,72;61975;43716;11698;1506,03;0;45,04;0;0;70,54
2013;219;Perdões;16;44;0;0,000761433;2,75;0;0,744;16360,77;21013;18409;6146;608,5;0;67,78;0;0;87,61
2013;220;Piedade do Rio Grande;3;9;0;0,000629459;3;0;0,678;27117,42;4766;4696;1170;141,63;0;92,31;0;0;98,53
2013;222;Pirapora;49;172;2;0,00087965;3,510204082;0,040816327;0,731;24789,25;55704;20777;5676;796;796;16,27;100;16,27;37,3
2013;223;Pitangui;64;281;0;0,002388327;4,390625;0;0,725;13576,21;26797;25985;7250;1625,36;0;100;0;0;96,97
2013;224;Piumhi;303;895;3;0,009023228;2,95379538;0,00990099;0,737;15236,52;33580;30084;11589;1455,56;1455,56;78,8;100;78,8;89,59
2013;225;Poços de Caldas;28;108;0;0,000173886;3,857142857;0;0,779;36331,2;161025;160702;51348;8700,98;2044,29;85;23,49;19,97;99,8
2013;227;Pompéu;8;31;0;0,000260595;3,875;0;0,689;16441,76;30699;27150;18000;720;0;53,27;0;0;88,44
2013;228;Ponte Nova;50;197;3;0,000838729;3,94;0,06;0,717;19015,45;59614;56633;13404;4898,12;0;92,45;0;0;95
2013;229;Porteirinha;129;334;3;0,003333592;2,589147287;0,023255814;0,651;6450,39;38697;9684;2962;267,96;267,75;21,86;99,92;21,84;25,03
2013;231;Pouso Alegre;41;250;0;0,000292391;6,097560976;0;0,774;36668,99;140223;128387;43130;5506,11;4682,19;77,51;85,04;65,91;91,56
2013;232;Prados;9;33;0;0,001021914;3,666666667;0;0,689;14308,55;8807;6230;2162;173,15;0;64,83;0;0;70,74
2013;233;Prata;47;103;0;0,001733742;2,191489362;0;0,695;27594,38;27109;20000;7730;1800;0;100;0;0;73,78
2013;236;Raul Soares;40;106;0;0,0016378;2,65;0;0,655;8754,78;24423;15298;4802;676,87;0;79,65;0;0;62,64
2013;237;Recreio;18;64;0;0,001692525;3,555555556;0;0,692;6974,15;10635;8470;2586;537,2;45;85;8,38;7,12;79,64
2013;238;Resplendor;258;825;2;0,014633316;3,197674419;0,007751938;0,67;12305,69;17631;13239;4417;505,91;0;66,23;0;0;75,09
2013;239;Ribeirão das Neves;23;131;1;7,28265E-05;5,695652174;0,043478261;0,684;9103,18;315819;279582;66221;7553,48;655,26;58,41;8,67;5,07;88,53
2013;240;Rio Casca;16;43;0;0,001112966;2,6875;0;0,65;11011,67;14376;11088;3132;338,54;0;63,9;0;0;77,13
2013;241;Rio Pardo de Minas;69;212;0;0,002268394;3,072463768;0;0,624;7078,59;30418;3380;1013;75,45;74,86;16,78;99,22;16,64;11,11
2013;242;Rio Piracicaba;15;52;0;0,001028948;3,466666667;0;0,685;43107,78;14578;11614;350;348,42;70;52,4;20,09;10,53;79,67
2013;243;Sabará;28;209;0;0,000211104;7,464285714;0;0,731;15180,45;132636;120346;27155;1987,05;0;32,3;0;0;90,73
2013;244;Sabinópolis;166;543;1;0,010347837;3,271084337;0,006024096;0,638;8331,18;16042;8600;2217;408;0;81,26;0;0;53,61
2013;245;Sacramento;34;103;0;0,001347869;3,029411765;0;0,732;30563,56;25225;20900;8145;1042,51;1042,51;72,99;100;72,99;82,85
2013;246;Salinas;75;184;0;0,00183186;2,453333333;0;0,679;10852,38;40942;33472;10154;971,17;971,17;59,05;100;59,05;81,75
2013;247;Santa Bárbara;8;16;0;0,000270316;2;0;0,707;23766,06;29595;26044;7950;803;0;64,66;0;0;88
2013;249;Santa Luzia;10;44;0;4,68724E-05;4,4;0;0,715;14814,38;213345;191241;43355;5666,01;2920,41;61,8;51,54;31,86;89,64
2013;250;Santa Maria do Suaçuí;205;549;0;0,013814947;2,67804878;0;0,64;7042,46;14839;9103;2400;229,13;0;54,37;0;0;61,35
2013;253;Santa Rita do Sapucaí;7;27;0;0,000173117;3,857142857;0;0,721;31325,46;40435;34763;11664;1406,6;720,84;75,08;51,25;38,47;85,97
2013;254;Santa Vitória;62;185;2;0,003245054;2,983870968;0,032258065;0,71;26517,17;19106;15254;9221;332,29;0;32,75;0;0;79,84
2013;255;Santo Antônio do Monte;33;96;1;0,001206493;2,909090909;0,03030303;0,724;14957,48;27352;23370;8402;1028,64;0;74,96;0;0;85,44
2013;256;Santos Dumont;19;77;1;0,000399521;4,052631579;0,052631579;0,741;12858,01;47557;33180;9674;988,46;0;56,38;0;0;69,77
2013;257;São Domingos do Prata;18;78;0;0,001010611;4,333333333;0;0,69;10502,5;17811;10515;3500;400;0;78,81;0;0;59,04
