Ano;Id;Município;N. Internação;Dias de Permanência;N. Óbitos;Prop Inter / Total Pop;Prop Dias Perm / Internações;Prop de Óbitos / Inter;IDHM;PIB per Capita série revisada;POP_TOT - População total do município do ano de referência (Fonte: IBGE):;ES001 - População total atendida com esgotamento sanitário;ES002 - Quantidade de ligações ativas de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN046_AE - Índice de esgoto tratado referido à água consumida;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água
2009;83;Coronel Fabriciano;134;471;1;0,001275741;3,514925373;0,007462687;0,648;6893,8;105037;100824;23188;2774,99;0;70,29;0;0;95,99
2009;86;Curvelo;54;222;2;0,000719511;4,111111111;0,037037037;0,608;8832,3;75051;56331;17377;1772,86;0;57,86;0;0;75,06
2009;89;Diamantina;24;130;0;0,000517554;5,416666667;0;0,602;6202,71;46372;32378;8869;913,26;0;63,35;0;0;69,82
2009;92;Divinópolis;71;320;1;0,000328553;4,507042254;0,014084507;0,445;13048,62;216099;180000;45000;16083;0;100;0;0;83,3
2009;95;Dores do Indaiá;21;54;0;0,001461785;2,571428571;0;0,603;8182,53;14366;15260;5007;463,02;0;73,23;0;0;100
2009;98;Esmeraldas;17;66;0;0,000286157;3,882352941;0;0,538;4902,47;59408;9142;2758;244,98;0;16,75;0;0;15,39
2009;102;Extrema;68;167;0;0,002504143;2,455882353;0;0,607;51346,8;27155;22305;6333;962,75;0;73,83;0;0;82,14
2009;104;Formiga;115;395;4;0,00171187;3,434782609;0,034782609;0,655;10409,2;67178;60501;20204;6480;0;90;0;0;90,06
2009;106;Frutal;61;186;0;0,001112753;3,049180328;0;0,643;14347,19;54819;47818;15635;1692,7;1692,7;80,58;100;80,58;87,23
2009;108;Governador Valadares;270;1022;3;0,001025548;3,785185185;0,011111111;0,635;10809,32;263274;255762;67419;12025;0;85;0;0;97,15
2009;110;Guanhães;81;325;3;0,002643776;4,012345679;0,037037037;0,556;8424,16;30638;24935;5685;1370;0;100;0;0;81,39
2009;111;Guapé;6;16;1;0,000445269;2,666666667;0,166666667;0,58;8201,46;13475;10469;2969;515;46;99,42;8,93;8,88;77,69
2009;112;Guaraciaba;80;362;0;0,007393715;4,525;0;0,473;4095,83;10820;2643;871;69,17;0;68,42;0;0;24,43
2009;121;Ipanema;81;373;0;0,004521098;4,604938272;0;0,571;6863,79;17916;11798;4202;913;0;98,7;0;0;65,85
2009;122;Ipatinga;927;5582;5;0,003791287;6,021574973;0,005393743;0,684;23145,84;244508;278621;62266;8635,48;8635,48;85,1;100;85,1;100
2009;125;Itabira;63;405;3;0,000570554;6,428571429;0,047619048;0,649;30930,73;110419;104402;25760;3150;1530;61,24;48,57;29,74;94,55
2009;127;Itabirito;54;222;0;0,001231977;4,111111111;0;0,629;18655,82;43832;36171;10798;1085;0;50,56;0;0;82,52
2009;129;Itaguara;24;66;0;0,001852424;2,75;0;0,572;8634,49;12956;12080;2598;383;0;80,13;0;0;93,24
2009;131;Itajubá;80;368;1;0,000886672;4,6;0,0125;0,691;16128,19;90225;87050;24908;3584,47;47,56;73,84;1,33;0,98;96,48
2009;136;Itanhandu;35;110;0;0,002294631;3,142857143;0;0,67;11926,53;15253;15253;4949;1483;0;84,99;0;0;100
2009;137;Itaobim;139;613;3;0,006429827;4,410071942;0,021582734;0,542;6614,12;21618;4011;971;82,2;0;11,35;0;0;18,55
2009;139;Itapecerica;51;126;1;0,00240566;2,470588235;0,019607843;0,625;7349,7;21200;16036;5028;488,65;343,7;60,44;70,34;42,51;75,64
2009;142;Ituiutaba;230;681;8;0,00237704;2,960869565;0,034782609;0,653;18326,22;96759;91780;29381;4910;4127;79,67;84,05;66,96;94,85
2009;143;Iturama;253;559;1;0,007613373;2,209486166;0,003952569;0,669;16896,29;33231;34517;10549;1111,22;1111,22;79,19;100;79,19;100
2009;145;Jacinto;313;1112;0;0,024220382;3,552715655;0;0,471;4945,17;12923;4186;1304;123,74;0;40,53;0;0;32,39
2009;147;Jaíba;13;41;0;0,000403852;3,153846154;0;0,467;8510,94;32190;2503;634;44,72;44,72;6,77;100;6,77;7,78
2009;148;Janaúba;67;390;1;0,000977717;5,820895522;0,014925373;0,58;7445,01;68527;16269;4681;450,36;404,25;17,07;89,76;15,33;23,74
2009;149;Januária;35;224;1;0,000518396;6,4;0,028571429;0,541;4960,88;67516;17452;5501;522,35;0;33,28;0;0;25,85
2009;152;Jequitinhonha;152;524;1;0,006065443;3,447368421;0,006578947;0,513;4706,09;25060;8294;2597;247,4;0;37,32;0;0;33,1
2009;153;Joaíma;120;352;2;0,007759959;2,933333333;0,016666667;0,442;4401,65;15464;9743;2774;262,76;0;67,51;0;0;63
2009;158;Juiz de Fora;204;1117;6;0,000387313;5,475490196;0,029411765;0,703;14093,51;526706;512083;107353;22699;1309;80;5,77;4,61;97,22
2009;162;Lagoa da Prata;47;156;0;0,000999851;3,319148936;0;0,623;13998,84;47007;45444;14207;2364;0;95,02;0;0;96,67
2009;164;Lagoa Santa;9;65;0;0,000186672;7,222222222;0;0,656;13949,15;48213;21728;6878;906,02;906,02;28,11;100;28,11;45,07
2009;166;Lambari;3;14;0;0,000155893;4,666666667;0;0,627;8020,59;19244;11239;4768;697;0;79,02;0;0;58,4
2009;168;Lavras;104;376;2;0,001123814;3,615384615;0,019230769;0,678;13094,19;92542;92138;26848;3410;1,11;73,26;0,03;0,02;99,56
2009;172;Malacacheta;69;277;0;0,003795171;4,014492754;0;0,482;4841,9;18181;9694;2887;209,99;119,31;65,12;56,82;37;53,32
2009;173;Manhuaçu;129;557;1;0,001641117;4,317829457;0,007751938;0,61;14101,64;78605;61102;12804;3175;31;94,78;0,98;0,93;77,73
2009;177;Martinho Campos;14;41;0;0,001105671;2,928571429;0;0,585;11261;12662;4481;1365;77,38;0;17,92;0;0;35,39
2009;179;Matozinhos;32;112;0;0,000908239;3,5;0;0,647;14729,36;35233;25442;7409;800,89;426,9;50,26;53,3;26,79;72,21
2009;181;Medina;151;549;2;0,007151314;3,635761589;0,013245033;0,477;4851,74;21115;15268;4263;389,59;0;71,98;0;0;72,31
2009;185;Monte Carmelo;114;699;0;0,002479608;6,131578947;0;0,603;12898,68;45975;39274;12137;1730;0;80,02;0;0;85,42
2009;186;Monte Santo de Minas;75;251;1;0,003652123;3,346666667;0,013333333;0,621;11170,87;20536;20536;7195;101;0;11,11;0;0;100
2009;187;Montes Claros;160;954;5;0,000440496;5,9625;0,03125;0,661;10503,35;363227;369850;97550;10298,54;44,89;78,18;0,44;0,34;100
2009;188;Muriaé;517;1883;1;0,005189304;3,642166344;0,001934236;0,635;9311,71;99628;91281;27797;4098;1167;79,99;28,48;22,78;91,62
2009;190;Nanuque;60;181;1;0,001451765;3,016666667;0,016666667;0,596;8781,39;41329;33454;9946;1046,51;0;61,9;0;0;80,95
2009;194;Nova Lima;27;115;2;0,000352444;4,259259259;0,074074074;0,684;27682,84;76608;8183;1622;322,56;322,56;6,61;100;6,61;10,68
2009;196;Nova Serrana;11;54;0;0,000161843;4,909090909;0;0,614;9110,72;67967;61994;17806;2004,16;0;75,06;0;0;91,21
2009;197;Novo Cruzeiro;59;226;0;0,00188384;3,830508475;0;0,427;3599,39;31319;5996;1729;160,66;5,81;46,49;3,62;1,68;19,14
2009;198;Oliveira;49;192;0;0,001249554;3,918367347;0;0,601;8740,04;39214;39214;10822;1390;42;79,98;3,02;2,42;100
2009;199;Ouro Branco;5;26;0;0,000140944;5,2;0;0,686;46864,97;35475;31597;9285;1116,52;964,46;71,63;86,38;61,88;89,07
2009;201;Ouro Preto;27;122;0;0,000388517;4,518518519;0;0,64;35868,58;69495;54302;9770;9047;0;85,71;0;0;78,14
2009;204;Pará de Minas;64;273;1;0,000759518;4,265625;0,015625;0,643;15997,44;84264;78406;24445;3378,68;0;76,08;0;0;93,05
2009;205;Paracatu;37;101;1;0,000442796;2,72972973;0,027027027;0,613;14672,66;83560;72517;18951;1911,13;1372,72;66,54;71,83;47,79;86,78
2009;206;Paraguaçu;8;22;0;0,0003916;2,75;0;0,635;10206;20429;18964;5479;722;722;80,04;100;80,04;92,83
2009;211;Passos;133;534;1;0,001235841;4,015037594;0,007518797;0,655;11011,7;107619;101170;29797;5536;2214;85;39,99;33,99;94,01
2009;212;Patos de Minas;246;763;1;0,001759141;3,101626016;0,004065041;0,675;12405,63;139841;151212;38686;2657,07;0;38,41;0;0;100
2009;213;Patrocínio;62;254;0;0,000717037;4,096774194;0;0,65;14936,58;86467;77986;21011;2378;1902;80,01;79,98;64;90,19
2009;218;Pedro Leopoldo;12;63;0;0,000203169;5,25;0;0,67;14661,43;59064;40497;10831;1441,03;0;48,12;0;0;68,56
2009;222;Pirapora;75;385;1;0,00139644;5,133333333;0,013333333;0,614;16716,63;53708;4496;1159;93;93;2,77;100;2,77;8,37
2009;224;Piumhi;373;1146;3;0,011448742;3,072386059;0,008042895;0,657;14941,02;32580;27286;10326;1292;0;70,68;0;0;83,75
2009;225;Poços de Caldas;52;202;1;0,00034335;3,884615385;0,019230769;0,716;18609,93;151449;146580;45988;7603;1342;84,91;17,65;14,99;96,79
2009;227;Pompéu;9;39;0;0,000300712;4,333333333;0;0,546;12958,16;29929;18876;6200;717;20;60,64;2,79;1,69;63,07
2009;228;Ponte Nova;202;748;7;0,00350366;3,702970297;0,034653465;0,62;11924,2;57654;49460;11477;3328;0;80;0;0;85,79
2009;229;Porteirinha;256;694;1;0,00676497;2,7109375;0,00390625;0,482;4012,68;37842;10678;3211;277,99;110,42;28,99;39,72;11,51;28,22
2009;231;Pouso Alegre;58;417;6;0,000453217;7,189655172;0,103448276;0,69;20033,53;127974;129773;37360;4762,78;20,63;78,29;0,43;0,34;100
2009;236;Raul Soares;67;168;2;0,002722913;2,507462687;0,029850746;0,548;6101,84;24606;11987;4149;736;0;99,46;0;0;48,72
2009;237;Recreio;22;109;0;0,002087683;4,954545455;0;0,596;5658,41;10538;8089;2337;504;0;80;0;0;76,76
2009;239;Ribeirão das Neves;16;99;1;4,5805E-05;6,1875;0,0625;0,577;4903,54;349307;206334;50208;5346,01;303,83;52,36;5,68;2,98;59,07
2009;240;Rio Casca;17;35;0;0,001149425;2,058823529;0;0,538;7306,39;14790;10169;2782;206,27;0;42,71;0;0;68,76
2009;241;Rio Pardo de Minas;95;298;0;0,003172271;3,136842105;0;0,421;5039,48;29947;612;181;8,36;8,36;2,08;100;2,08;2,04
2009;244;Sabinópolis;215;840;3;0,013169178;3,906976744;0,013953488;0,517;5368,11;16326;9655;1967;484;0;85,06;0;0;59,14
2009;245;Sacramento;35;97;0;0,001514365;2,771428571;0;0,628;22804,56;23112;21847;6989;1005;1005;80,02;100;80,02;94,53
2009;246;Salinas;48;155;1;0,001237464;3,229166667;0,020833333;0,535;6123,33;38789;24198;7254;683,76;0;57,96;0;0;62,38
2009;249;Santa Luzia;26;148;0;0,000112259;5,692307692;0;0,608;7711,45;231607;177847;39535;5075,34;1408,7;62,84;27,76;17,44;76,79
2009;253;Santa Rita do Sapucaí;30;71;0;0,000829876;2,366666667;0;0,654;16514,73;36150;32281;10197;1260,4;0;75,29;0;0;89,3
2009;254;Santa Vitória;56;120;0;0,003546324;2,142857143;0;0,565;17820,54;15791;12702;8822;322;0;42,35;0;0;80,44
2009;255;Santo Antônio do Monte;54;185;2;0,002085023;3,425925926;0,037037037;0,623;8488,65;25899;22504;7342;874,73;0;75,5;0;0;86,89
2009;256;Santos Dumont;52;191;1;0,001100669;3,673076923;0,019230769;0,64;11922,45;47244;32181;9247;268,07;0;15,29;0;0;68,12
2009;258;São Francisco;25;140;2;0,000453383;5,6;0,08;0,485;4077,02;55141;24763;6036;459,65;142,56;37,72;31,01;11,7;44,91
2009;259;São Gotardo;11;24;0;0,00033763;2,181818182;0;0,627;11449,34;32580;26420;8444;936,1;0;69,9;0;0;81,09
2009;261;São João del Rei;104;309;1;0,001216332;2,971153846;0,009615385;0,673;9617,93;85503;7479;2649;231,1;231,1;68,85;100;68,85;8,75
2009;262;São João do Paraíso;65;207;0;0,00285313;3,184615385;0;0,443;4289,74;22782;6613;2068;154,82;152,36;37,96;98,41;37,35;29,03
2009;263;São Lourenço;59;174;0;0,001382121;2,949152542;0;0,699;8679,12;42688;42688;12622;2254;0;79,99;0;0;100
2009;267;São Tiago;11;57;0;0,001033349;5,181818182;0;0,565;6529,86;10645;7060;2482;195,31;195,31;56,43;100;56,43;66,32
2009;269;Serro;29;98;1;0,001347271;3,379310345;0,034482759;0,493;5217,19;21525;6903;2049;184,81;0;42,46;0;0;32,07
2009;270;Sete Lagoas;70;413;2;0,000310617;5,9;0,028571429;0,66;18217,73;225358;213865;55500;20500;2138;100;10,43;10,64;94,9
2009;273;Teófilo Otoni;89;558;9;0,000681904;6,269662921;0,101123596;0,589;8848,55;130517;101119;29932;3172,06;0;65,13;0;0;77,48
2009;276;Três Corações;104;384;1;0,001372466;3,692307692;0,009615385;0,635;17739,28;75776;66611;18960;2362,29;0;74,51;0;0;87,91
2009;277;Três Marias;24;102;0;0,000855859;4,25;0;0,641;31620,46;28042;22751;7131;704,03;0;63,71;0;0;81,13
2009;278;Três Pontas;89;257;0;0,001643613;2,887640449;0;0,626;9967,28;54149;46907;14433;2312;0;99,78;0;0;86,63
2009;280;Turmalina;89;243;1;0,004907908;2,730337079;0,011235955;0,516;5542,82;18134;9214;2819;238,86;0;53,92;0;0;50,81
2009;282;Uberaba;293;1137;1;0,000988993;3,880546075;0,003412969;0,692;21904,7;296261;284965;89216;14513;2504;80;17,25;13,8;96,19
2009;283;Uberlândia;379;1475;1;0,000597467;3,89182058;0,002638522;0,702;25484,48;634345;606760;150323;27940;27940;63,58;100;63,58;95,65
2009;284;Unaí;27;77;1;0,0003456;2,851851852;0,037037037;0,651;16776,38;78125;54608;15950;2902;2902;79,99;100;79,99;69,9
2009;287;Varginha;51;212;1;0,000418771;4,156862745;0,019607843;0,702;25013,79;121785;127269;37929;4873,71;3981,47;77,77;81,69;63,54;100
2009;290;Vazante;9;32;0;0,000449057;3,555555556;0;0,619;13380,36;20042;17106;5582;597,18;575,16;74,21;96,31;71,48;85,35
2009;291;Vespasiano;9;35;1;8,83687E-05;3,888888889;0,111111111;0,598;10813,5;101846;87452;20949;2318,48;1633,5;62,27;70,46;43,87;85,87
2009;292;Viçosa;114;414;1;0,001536989;3,631578947;0,00877193;0,677;8086,23;74171;67984;14145;3070;70;78,78;2,28;1,8;91,66
2009;294;Visconde do Rio Branco;256;847;0;0,006876545;3,30859375;0;0,599;13390,47;37228;33497;10577;2232;0;100;0;0;89,98
