Ano;Id;Município;N. Internação;Dias de Permanência;N. Óbitos;Prop Inter / Total Pop;Prop Dias Perm / Internações;Prop de Óbitos / Inter;IDHM;PIB per Capita série revisada;POP_TOT - População total do município do ano de referência (Fonte: IBGE):;ES001 - População total atendida com esgotamento sanitário;ES002 - Quantidade de ligações ativas de esgotos;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;IN015_AE - Índice de coleta de esgoto;IN016_AE - Índice de tratamento de esgoto;IN046_AE - Índice de esgoto tratado referido à água consumida;IN056_AE - Índice de atendimento total de esgoto referido aos municípios atendidos com água
2014;22;Belo Horizonte;1714;9398;14;0,000688047;5,483080513;0,008168028;0,81;35187,85;2491109;2491109;574936;117816,25;106392,68;75,81;90,3;68,46;100
2014;24;Berilo;65;194;1;0,005212928;2,984615385;0,015384615;0,628;6957,94;12469;3666;1162;110,48;110,48;59,48;100;59,48;29,4
2014;25;Betim;54;334;0;0,000131067;6,185185185;0;0,749;53456,01;412003;397252;96910;13443,74;13443,74;64,05;100;64,05;96,42
2014;27;Boa Esperança;32;99;1;0,000796912;3,09375;0,03125;0,704;16244,81;40155;33561;11883;1717,61;1717,61;79,97;100;79,97;83,58
2014;28;Bocaiúva;54;185;0;0,00109549;3,425925926;0;0,7;13348,83;49293;37900;10781;1319;0;71,98;0;0;76,89
2014;29;Bom Despacho;12;31;0;0,000245892;2,583333333;0;0,75;20507,56;48802;45956;17349;1837,47;948,28;73,8;51,61;38,09;94,17
2014;31;Borda da Mata;0;0;0;0;0;0;0,73;13886,98;18481;14810;4991;440,28;440,28;77,54;100;77,54;80,14
2014;32;Botelhos;21;71;0;0,00137031;3,380952381;0;0,702;12563,09;15325;11089;3528;343,7;0;57,47;0;0;72,36
2014;33;Brasília de Minas;9;43;0;0,000277153;4,777777778;0;0,656;8152,83;32473;20862;6068;533,41;533,41;66,76;100;66,76;64,24
2014;36;Bueno Brandão;39;118;0;0,003476865;3,025641026;0;0,658;10269,52;11217;5843;2283;208,01;208,01;75,82;100;75,82;52,09
2014;37;Buritis;71;249;1;0,002937647;3,507042254;0,014084507;0,672;23241,05;24169;6473;2010;191,94;0;24,2;0;0;26,78
2014;38;Cabo Verde;10;43;0;0,00070028;4,3;0;0,674;12638,83;14280;7879;2764;257,41;0,16;74,8;0,06;0,05;55,18
2014;39;Caeté;11;41;0;0,000253485;3,727272727;0;0,728;13722,64;43395;40341;10323;2125,6;296,05;80;13,93;11,14;92,96
2014;40;Camanducaia;46;141;0;0,002100361;3,065217391;0;0,689;21670,61;21901;16071;5273;590,43;0;55,47;0;0;73,38
2014;41;Cambuí;50;142;2;0,001760439;2,84;0,04;0,751;26531,75;28402;24900;8763;812,97;41,32;60;5,08;3,05;87,67
2014;42;Cambuquira;21;77;2;0,001613895;3,666666667;0,095238095;0,699;17619,57;13012;10511;3561;592;0;67,04;0;0;80,78
2014;43;Campanha;37;95;1;0,002266462;2,567567568;0,027027027;0,709;17287,17;16325;14096;5077;428,22;0;77,07;0;0;86,35
2014;45;Campina Verde;60;157;0;0,003001351;2,616666667;0;0,704;23679,96;19991;14931;6350;596,52;596,52;74,57;100;74,57;74,69
2014;46;Campo Belo;5;25;0;9,2816E-05;5;0;0,711;15450,97;53870;51156;17709;2552;0;68,55;0;0;94,96
2014;48;Campos Altos;48;120;0;0,003183446;2,5;0;0,702;16962,78;15078;14964;4358;1441,45;0;100;0;0;99,24
2014;49;Campos Gerais;66;160;0;0,00229302;2,424242424;0;0,682;12752,05;28783;19877;5649;650;0;68,83;0;0;69,06
2014;50;Candeias;4;15;0;0,000265111;3,75;0;0,678;13746,86;15088;11628;3381;432;0;79,29;0;0;77,07
2014;51;Capelinha;189;456;0;0,005102454;2,412698413;0;0,653;13729,68;37041;24827;7699;620,58;0;51,47;0;0;67,03
2014;53;Capinópolis;2;4;0;0,000124704;2;0;0,723;15352,6;16038;14680;4496;463;0;57,63;0;0;91,53
2014;55;Carangola;184;934;2;0,005507003;5,076086957;0,010869565;0,695;12317,6;33412;21372;6836;1694,35;304,3;98,17;17,96;17,63;63,97
2014;56;Caratinga;70;258;1;0,000776122;3,685714286;0,014285714;0,706;14666,61;90192;67302;18101;2135,21;0;62,74;0;0;74,62
2014;57;Carbonita;11;25;1;0,001159481;2,272727273;0,090909091;0,638;15498,61;9487;6622;2189;161,69;111,27;49,38;68,82;33,98;69,8
2014;58;Carlos Chagas;143;369;0;0,007117969;2,58041958;0;0,648;16131,76;20090;12978;4016;366,33;366,33;57,3;100;57,3;64,6
2014;59;Carmo da Cachoeira;7;26;0;0,000570218;3,714285714;0;0,655;16123,93;12276;9299;3135;286,96;0;72,4;0;0;75,75
2014;61;Carmo de Minas;4;10;1;0,000274914;2,5;0,25;0,682;11548,03;14550;10782;2955;357,97;0;80;0;0;74,1
2014;62;Carmo do Paranaíba;28;79;0;0,000910895;2,821428571;0;0,705;18152,79;30739;26051;10176;1009,3;0;80,36;0;0;84,75
2014;63;Carmo do Rio Claro;28;85;1;0,001316222;3,035714286;0,035714286;0,733;16050,37;21273;14958;6029;612,33;0;73,65;0;0;70,31
2014;64;Carmópolis de Minas;7;14;0;0,000380104;2;0;0,7;18798,37;18416;18416;4134;636;445;87,97;69,97;61,55;100
2014;68;Cataguases;124;299;1;0,001682223;2,411290323;0,008064516;0,751;18484,43;73712;63767;16381;2082,85;0;57,86;0;0;86,51
2014;69;Caxambu;5;41;0;0,00022478;8,2;0;0,743;12686,74;22244;21780;8447;799,48;799,48;77,21;100;77,21;97,91
2014;72;Cláudio;17;57;0;0,000616411;3,352941176;0;0,709;18009,23;27579;22638;7705;776,17;776,17;74,95;100;74,95;82,08
2014;73;Conceição das Alagoas;9;23;1;0,000351727;2,555555556;0,111111111;0,712;24581,98;25588;25144;7481;1330;0;89,32;0;0;98,26
2014;74;Conceição de Ipanema;84;151;0;0,018189693;1,797619048;0;0,676;9425,08;4618;4618;932;189;0;90;0;0;100
2014;75;Conceição do Mato Dentro;29;113;0;0,001590348;3,896551724;0;0,634;19265,11;18235;12493;4510;443,08;284,08;62,32;64,11;39,95;68,51
2014;77;Congonhas;20;87;0;0,000382555;4,35;0;0,753;68635,77;52280;44385;13068;1419,66;0;63,21;0;0;84,9
2014;79;Conselheiro Lafaiete;386;1048;1;0,003103642;2,715025907;0,002590674;0,761;14455,86;124370;118770;38357;3998,65;1370,88;68,18;34,28;23,38;95,5
2014;80;Conselheiro Pena;17;38;0;0,000736313;2,235294118;0;0,662;9972,77;23088;18270;7140;856,6;0;80;0;0;79,13
2014;81;Contagem;101;429;0;0,00015696;4,247524752;0;0,756;40833,12;643476;641299;157967;23013,49;20606,5;69,2;89,54;61,96;99,66
2014;82;Coração de Jesus;4;9;0;0,000148517;2,25;0;0,642;6555,58;26933;6956;2077;156,69;156,69;30,91;100;30,91;25,83
2014;83;Coronel Fabriciano;22;76;1;0,000202126;3,454545455;0,045454545;0,755;13725,15;108843;107479;28308;3198,79;0;69,84;0;0;98,75
2014;84;Cristina;5;14;0;0,000476872;2,8;0;0,668;14231,87;10485;8125;1844;560;0;56;0;0;77,49
2014;85;Cruzília;18;67;0;0,001176547;3,722222222;0;0,695;11677,84;15299;13931;5301;437,53;0;73,98;0;0;91,06
2014;86;Curvelo;33;153;2;0,000421063;4,636363636;0,060606061;0,713;15874,71;78373;71153;22242;2191,85;2079,04;63,2;94,85;59,94;90,79
2014;89;Diamantina;11;50;0;0,000230111;4,545454545;0;0,716;12758,94;47803;45528;12511;1173,27;133,8;60,03;11,4;6,85;95,24
2014;92;Divinópolis;48;373;0;0,000209934;7,770833333;0;0,609;23337,42;228643;222740;60416;8951,86;152,54;69,37;1,7;1,18;97,42
2014;94;Dom Silvério;9;30;1;0,001683502;3,333333333;0,111111111;0,709;13044,86;5346;5344;500;280;0;100;0;0;99,96
2014;95;Dores do Indaiá;37;97;0;0,002640217;2,621621622;0;0,719;13127,97;14014;12830;5494;464,1;464,1;74,73;100;74,73;91,55
2014;96;Elói Mendes;12;25;0;0,000444132;2,083333333;0;0,685;17255,78;27019;21827;7761;1490,62;0;83,72;0;0;80,78
2014;97;Entre Rios de Minas;136;426;2;0,009046162;3,132352941;0,014705882;0,672;10341,24;15034;9380;5000;372,92;0;65,72;0;0;62,39
2014;98;Esmeraldas;7;47;0;0,000105681;6,714285714;0;0,671;7926,89;66237;11755;3611;301,5;15,81;12,88;5,24;0,68;17,75
2014;100;Estrela do Sul;0;0;0;0;0;0;0,696;53740,27;7851;3855;1186;123,07;0;41,92;0;0;49,1
2014;101;Eugenópolis;98;303;0;0,008823265;3,091836735;0;0,675;11164,24;11107;9000;3255;1100;0;100;0;0;81,03
2014;102;Extrema;21;51;0;0,000648108;2,428571429;0;0,732;144320,88;32402;29483;8635;1206,39;0;63,3;0;0;90,99
2014;104;Formiga;117;402;6;0,001724824;3,435897436;0,051282051;0,755;18976,54;67833;63780;22872;5480;0;100;0;0;94,03
2014;105;Francisco Sá;24;131;1;0,00091947;5,458333333;0,041666667;0,654;11975,23;26102;13311;3545;319,18;319,18;50,03;100;50,03;51
2014;106;Frutal;67;188;1;0,001169917;2,805970149;0,014925373;0,73;24408,33;57269;49365;19923;2102,92;2102,92;80,2;100;80,2;86,2
2014;107;Gouveia;59;215;1;0,004900739;3,644067797;0,016949153;0,681;10514,39;12039;10724;3236;367;36;95,43;9,81;9,36;89,08
2014;108;Governador Valadares;242;914;0;0,000873662;3,776859504;0;0,727;18311,47;276995;269879;80726;11941,3;0;85;0;0;97,43
2014;109;Grão Mogol;56;230;2;0,003558493;4,107142857;0,035714286;0,604;23994,19;15737;4158;1128;89,16;89,16;34,03;100;34,03;26,42
2014;110;Guanhães;64;187;1;0,001922095;2,921875;0,015625;0,686;16264,9;33297;25636;7241;1606;0;100;0;0;76,99
2014;111;Guapé;2;24;0;0,000139092;12;0;0,679;12487,61;14379;10993;3457;422;0;70,92;0;0;76,45
2014;112;Guaraciaba;70;296;0;0,006649568;4,228571429;0;0,623;6656,88;10527;3114;1021;81,34;0;68,64;0;0;29,58
2014;113;Guaranésia;23;53;0;0,001190538;2,304347826;0;0,701;19904,97;19319;17400;6800;550;70;55,55;12,73;7,07;90,07
2014;116;Ibiá;3;7;0;0,000121887;2,333333333;0;0,718;29962,99;24613;20921;7004;953,35;0;75,55;0;0;85
2014;121;Ipanema;18;64;0;0,000931773;3,555555556;0;0,693;10627,72;19318;13562;5222;1163;0;100;0;0;70,2
2014;122;Ipatinga;261;1451;6;0,001022463;5,559386973;0,022988506;0,771;36024,28;255266;252601;69662;9236,83;9236,83;84,68;100;84,68;98,96
2014;125;Itabira;80;365;1;0,000685254;4,5625;0,0125;0,756;48445,51;116745;104359;30990;5388,96;2703,01;80;50,19;40,13;89,39
2014;127;Itabirito;21;98;1;0,000426803;4,666666667;0,047619048;0,73;76075,77;49203;42225;12494;1888;1866,24;71,46;99,23;70,63;85,82
2014;128;Itacarambi;16;44;1;0,000871935;2,75;0,0625;0,641;9314,09;18350;5532;1389;114,67;114,67;20,23;100;20,23;30,15
2014;129;Itaguara;27;84;0;0,002063116;3,111111111;0;0,691;15471,78;13087;10620;3243;439,17;0;65,47;0;0;81,15
2014;131;Itajubá;43;170;2;0,000450304;3,953488372;0,046511628;0,787;28167,13;95491;87176;28588;3883,15;3620,51;73,61;93,24;68,64;91,29
2014;132;Itamarandiba;475;1500;2;0,013957042;3,157894737;0,004210526;0,646;12333,1;34033;19096;5500;477,89;0;55,29;0;0;56,11
2014;133;Itambacuri;112;475;2;0,004754425;4,241071429;0,017857143;0,634;8817,54;23557;12113;3254;200;0;20,59;0;0;51,42
2014;135;Itamonte;15;26;0;0,001000133;1,733333333;0;0,705;41369,86;14998;10000;1650;313,04;0;52,62;0;0;66,68
2014;137;Itaobim;10;26;0;0,000463693;2,6;0;0,629;11349,17;21566;9533;2841;280,07;267,52;33,63;95,52;32,12;44,2
2014;139;Itapecerica;79;230;4;0,003577574;2,911392405;0,050632911;0,713;14991,71;22082;17047;5683;464,25;464,25;56,96;100;56,96;77,2
2014;140;Itaú de Minas;7;38;0;0,000443094;5,428571429;0;0,776;38903,32;15798;15798;5969;949;0;100;0;0;100
2014;141;Itaúna;77;273;0;0,000848176;3,545454545;0;0,758;27657,12;90783;86753;26795;4413,44;0;68;0;0;95,56
2014;142;Ituiutaba;289;753;4;0,002814295;2,605536332;0,01384083;0,739;26181,24;102690;98218;36493;5704,02;5058,27;79,73;88,68;70,7;95,65
2014;143;Iturama;266;559;2;0,007135767;2,101503759;0,007518797;0,747;41184,63;37277;35267;13339;1317,28;1317,28;76,21;100;76,21;94,61
2014;144;Jaboticatubas;8;50;0;0,000425872;6,25;0;0,681;9119,22;18785;9274;2901;295,04;0;69,55;0;0;49,37
2014;145;Jacinto;193;467;0;0,015410412;2,419689119;0;0,62;6645,86;12524;6214;1984;159,82;0;48,07;0;0;49,62
2014;147;Jaíba;11;46;0;0,000300661;4,181818182;0;0,638;11814,65;36586;6637;1852;173,43;173,43;19,38;100;19,38;18,14
2014;148;Janaúba;68;594;2;0,000964922;8,735294118;0,029411765;0,696;11902,36;70472;20772;6059;542,64;542,64;18,48;100;18,48;29,48
2014;149;Januária;6;30;1;8,8151E-05;5;0,166666667;0,658;8221,83;68065;11433;3747;327,68;327,68;17,79;100;17,79;16,8
2014;151;Jequeri;0;0;0;0;0;0;0,601;10370,28;12993;6500;1745;235,15;0;85;0;0;50,03
2014;152;Jequitinhonha;10;23;0;0,000395883;2,3;0;0,615;7476,47;25260;14504;4527;417,83;180,61;51;43,23;22,05;57,42
2014;153;Joaíma;20;83;1;0,001288411;4,15;0,05;0,587;6672,03;15523;10673;3108;281,88;97,9;65,06;34,73;22,6;68,76
2014;154;João Monlevade;27;182;1;0,000345976;6,740740741;0,037037037;0,758;30392,63;78040;78040;21420;7344,46;0;100;0;0;100
2014;157;Jordânia;171;555;0;0,015853885;3,245614035;0;0,628;6557,44;10786;10750;2426;1819,4;0;100;0;0;99,67
2014;158;Juiz de Fora;314;1689;5;0,000570173;5,378980892;0,015923567;0,778;24913,8;550710;522056;127313;23585,49;1933,38;80;8,2;6,56;94,8
2014;160;Ladainha;9;33;0;0,000503328;3,666666667;0;0,541;5176,22;17881;5352;1667;203,99;203,99;82,01;100;82,01;29,93
2014;162;Lagoa da Prata;23;104;1;0,000463205;4,52173913;0,043478261;0,732;25468,87;49654;48339;16922;2841;0;95,02;0;0;97,35
2014;164;Lagoa Santa;5;33;0;8,5176E-05;6,6;0;0,777;28404,59;58702;33222;9715;1372,02;1372,02;33,84;100;33,84;56,59
2014;165;Lajinha;29;109;1;0,001432736;3,75862069;0,034482759;0,661;11983,21;20241;8561;1880;417,33;0;80;0;0;42,3
2014;166;Lambari;10;27;0;0,000486287;2,7;0;0,711;13533,77;20564;13841;5803;1297,93;0;81,61;0;0;67,31
2014;167;Lamim;0;0;0;0;0;0;0,655;8667,2;3517;1450;950;95;0;89,62;14,81;9,43;41,23
2014;168;Lavras;49;286;0;0,000493807;5,836734694;0;0,782;21271,22;99229;94554;33046;3774,47;3774,47;74,75;100;74,75;95,29
2014;169;Lima Duarte;43;138;0;0,002561659;3,209302326;0;0,71;13232,6;16786;12851;5527;892,17;0;85,37;0;0;76,56
2014;170;Luz;57;178;1;0,003126714;3,122807018;0,01754386;0,724;23381,09;18230;16520;7056;900;900;100;100;100;90,62
2014;171;Machado;41;118;0;0,000998296;2,87804878;0;0,715;18630,06;41070;41070;9979;2518,96;0;100;0;0;100
2014;172;Malacacheta;61;287;0;0,003175595;4,704918033;0;0,618;8611,26;19209;11684;3503;275,06;185,48;59,41;67,43;40,06;60,83
2014;173;Manhuaçu;154;533;1;0,001792594;3,461038961;0,006493506;0,689;21266,39;85909;85909;14908;5176;10;100;0,19;0,2;100
2014;174;Manhumirim;2;21;0;8,90274E-05;10,5;0;0,697;16427,09;22465;17130;5538;947,52;0;67,2;0;0;76,25
2014;175;Mantena;215;633;1;0,007672269;2,944186047;0,004651163;0,675;11553,11;28023;21789;8277;1495;1270,7;84,95;85;72,21;77,75
2014;176;Mariana;117;419;0;0,00200917;3,581196581;0;0,742;86042,63;58233;40700;12097;4756;0;74,23;0;0;69,89
2014;177;Martinho Campos;13;32;1;0,00098128;2,461538462;0,076923077;0,669;18164,23;13248;7372;2323;214,41;0;33,45;0;0;55,65
2014;179;Matozinhos;29;87;0;0,000797097;3;0;0,731;27051,92;36382;28711;8575;945,9;610,29;52,12;64,52;33,63;78,92
2014;181;Medina;36;109;0;0,001675588;3,027777778;0;0,624;8835,77;21485;15421;4883;400,02;0;68,33;0;0;71,78
2014;182;Minas Novas;40;168;1;0,001255335;4,2;0,025;0,633;8078,92;31864;8915;2528;205,72;34,75;37,67;16,89;6,36;27,98
2014;184;Miradouro;0;0;0;0;0;0;0,663;10258,71;10718;5711;2100;300;0;100;0;0;53,28
2014;185;Monte Carmelo;219;706;0;0,004584467;3,223744292;0;0,728;26785,66;47770;40007;15371;2785;2200;100;78,99;93,54;83,75
2014;186;Monte Santo de Minas;36;83;0;0,001644061;2,305555556;0;0,71;16965,69;21897;16425;7938;728;0;75,24;0;0;75,01
2014;187;Montes Claros;138;843;2;0,000353654;6,108695652;0,014492754;0,77;20102,68;390212;371357;122360;12307,08;11640,15;77,87;94,58;73,65;95,17
2014;188;Muriaé;205;789;2;0,00192351;3,848780488;0,009756098;0,734;16972,6;106576;106576;33024;4933,29;1617,4;85;32,79;27,87;100
2014;189;Muzambinho;49;143;0;0,002332001;2,918367347;0;0,74;17706,55;21012;16177;4250;365;0;38,33;0;0;76,99
2014;190;Nanuque;34;133;2;0,000812387;3,911764706;0,058823529;0,701;13871,04;41852;36080;10887;1017,85;0;60,79;0;0;86,21
2014;194;Nova Lima;12;75;3;0,00013533;6,25;0,25;0,813;103282,14;88672;24806;2628;931,46;931,46;14,77;100;14,77;27,98
2014;195;Nova Ponte;0;0;0;0;0;0;0,701;50578,41;14241;12217;4538;643,88;643,88;80,06;100;80,06;85,79
2014;196;Nova Serrana;6;15;1;6,876E-05;2,5;0,166666667;0,715;21136,44;87260;82519;25012;2567,27;2567,27;75,65;100;75,65;94,57
2014;197;Novo Cruzeiro;102;347;0;0,003211587;3,401960784;0;0,571;6520;31760;8577;2480;209,62;13,09;52,19;6,24;3,26;27,01
2014;198;Oliveira;23;79;0;0,000555891;3,434782609;0;0,699;16692,07;41375;37193;12498;1464;44;80;3,01;2,4;89,89
2014;199;Ouro Branco;7;55;0;0,000184804;7,857142857;0;0,764;82185,95;37878;33948;11844;1355,56;962,15;73,73;70,98;52,33;89,62
2014;200;Ouro Fino;115;207;1;0,003462395;1,8;0,008695652;0,722;15453,33;33214;32888;8729;1291,22;0;79,44;0;0;99,02
2014;201;Ouro Preto;20;79;0;0,00027137;3,95;0;0,741;79116,61;73700;47340;22096;4912,38;36,87;54,3;0,75;0,41;64,23
2014;204;Pará de Minas;19;69;0;0,000210396;3,631578947;0;0,725;26097,77;90306;85356;29679;2914,39;2835,65;82,74;97,3;80,5;94,52
2014;205;Paracatu;16;61;0;0,000177199;3,8125;0;0,744;31669,31;90294;78628;23153;2478,42;2478,42;69,58;100;69,58;87,08
2014;206;Paraguaçu;7;57;1;0,000329009;8,142857143;0,142857143;0,715;17383,12;21276;18920;6213;653,11;653,11;68,97;100;68,97;88,93
2014;208;Paraopeba;0;0;0;0;0;0;0,694;18139,79;23940;20863;5500;500;0;44,49;0;0;87,15
2014;209;Passa Quatro;21;47;0;0,001289134;2,238095238;0;0,715;17617,8;16290;13943;4240;670;0;69,07;0;0;85,59
2014;210;Passa Tempo;29;87;1;0,003467655;3;0,034482759;0,687;16467,51;8363;6156;2223;366,16;0;100;0;0;73,61
2014;211;Passos;82;335;2;0,000729524;4,085365854;0,024390244;0,756;18722,39;112402;105681;35091;5500,39;3039,44;80;55,26;44,21;94,02
2014;212;Patos de Minas;95;314;1;0,00064357;3,305263158;0,010526316;0,765;23834,98;147614;135923;48183;6147,37;0;78,01;0;0;92,08
2014;213;Patrocínio;76;356;0;0,000864344;4,684210526;0;0,729;25048,98;87928;77572;25503;3316;3216;80,06;96,98;77,64;88,22
2014;215;Pedra Azul;65;210;0;0,002637131;3,230769231;0;0,627;9430,52;24648;21719;5973;521,3;451,27;70,58;86,57;61,1;88,12
2014;218;Pedro Leopoldo;3;13;0;4,80207E-05;4,333333333;0;0,757;25384,95;62473;44389;11841;1487,7;0;44,91;0;0;71,05
2014;219;Perdões;16;39;0;0,000757253;2,4375;0;0,744;17404,92;21129;18698;6443;618,81;0;68,9;0;0;88,49
2014;220;Piedade do Rio Grande;3;9;0;0,000632378;3;0;0,678;15893,48;4744;4696;1193;141,63;0;88,79;0;0;98,99
2014;222;Pirapora;61;159;2;0,001089831;2,606557377;0,032786885;0,731;28667,28;55972;29440;7214;821;821;22,53;100;22,53;52,6
2014;223;Pitangui;60;319;1;0,002218935;5,316666667;0,016666667;0,725;14867,09;27040;25985;7998;1985,25;0;100;0;0;96,1
2014;224;Piumhi;468;1311;1;0,013832649;2,801282051;0,002136752;0,737;19806,72;33833;30311;11903;1433,53;1433,53;78,76;100;78,76;89,59
2014;225;Poços de Caldas;33;150;1;0,000203228;4,545454545;0,03030303;0,779;39985,71;162379;162023;52497;8476,93;1581,24;85;18,65;15,86;99,78
2014;228;Ponte Nova;55;253;2;0,000919517;4,6;0,036363636;0,717;21786,99;59814;57421;13763;3580,12;0;100;0;0;96
2014;229;Porteirinha;90;284;0;0,002325041;3,155555556;0;0,651;7050,74;38709;10242;3130;279,44;279,44;22,06;100;22,06;26,46
2014;231;Pouso Alegre;27;140;1;0,000190043;5,185185185;0,037037037;0,774;41742,99;142073;130081;44716;5475,83;5360,26;77,77;97,89;76,13;91,56
2014;232;Prados;5;23;0;0,000564016;4,6;0;0,689;13047,03;8865;6271;2228;179,13;0;65,09;0;0;70,74
2014;233;Prata;41;85;1;0,001502217;2,073170732;0,024390244;0,695;29853,48;27293;20501;9140;3000;0;100;0;0;75,11
2014;236;Raul Soares;35;114;0;0,001433956;3,257142857;0;0,655;9794,55;24408;15683;4947;693,98;0;80;0;0;64,25
2014;237;Recreio;23;172;0;0,002159422;7,47826087;0;0,692;7746,91;10651;9073;2627;428;45;82,15;10,51;8,64;85,18
2014;238;Resplendor;213;633;1;0,012065938;2,971830986;0,004694836;0,67;13136,78;17653;13256;4352;486,08;264,9;66,11;54,5;36,03;75,09
2014;239;Ribeirão das Neves;23;110;0;7,20303E-05;4,782608696;0;0,684;10315,41;319310;294992;69857;7792,77;1545,19;60,14;19,83;11,92;92,38
2014;240;Rio Casca;10;27;0;0,000698812;2,7;0;0,65;10804,22;14310;11164;3182;338,49;0;63,79;0;0;78,02
2014;241;Rio Pardo de Minas;84;224;0;0,002747073;2,666666667;0;0,624;7699,99;30578;3780;1135;87,84;87,84;19,94;100;19,94;12,36
2014;242;Rio Piracicaba;7;24;0;0,000479781;3,428571429;0;0,685;40047,3;14590;11623;700;348,42;70;51,51;20,09;10,35;79,66
2014;243;Sabará;9;43;0;6,74016E-05;4,777777778;0;0,731;15969,67;133528;119574;26958;3612,52;0;61,07;0;0;89,55
2014;244;Sabinópolis;220;589;2;0,013737979;2,677272727;0,009090909;0,638;8886,57;16014;8600;2302;408;0;81,26;0;0;53,7
2014;245;Sacramento;38;93;1;0,001494181;2,447368421;0,026315789;0,732;31064,14;25432;25222;8404;1043,57;1043,57;70;100;70;99,17
2014;246;Salinas;92;380;2;0,002238552;4,130434783;0,02173913;0,679;11451,25;41098;36130;10611;963,73;963,73;59,5;100;59,5;87,91
2014;247;Santa Bárbara;3;10;0;0,000100375;3,333333333;0;0,707;23973,68;29888;26188;8102;850;0;67,72;0;0;87,62
2014;249;Santa Luzia;15;85;1;6,98227E-05;5,666666667;0,066666667;0,715;15105,19;214830;197047;44726;5493,46;4799,94;61,51;87,38;53,74;91,72
2014;250;Santa Maria do Suaçuí;180;567;0;0,012117948;3,15;0;0,64;7521,33;14854;9572;2521;236,83;0;55,52;0;0;64,44
2014;253;Santa Rita do Sapucaí;22;56;0;0,000537359;2,545454545;0;0,721;33238,44;40941;35198;12086;1378,74;1155,77;75,16;83,83;63;85,97
2014;254;Santa Vitória;76;196;1;0,003948052;2,578947368;0,013157895;0,71;26123,7;19250;15406;9311;335,6;0;30,48;0;0;80,03
2014;255;Santo Antônio do Monte;39;94;0;0,0014153;2,41025641;0;0,724;15620,13;27556;23544;8822;966,56;740,53;75,19;76,62;57,61;85,44
